"Food_code","Moisture_change","Start_date","End_date"
53347500,-11,2017-01-01,2018-12-31
53347600,-13,2017-01-01,2018-12-31
53348000,-9.8,2017-01-01,2018-12-31
53348070,-9,2017-01-01,2018-12-31
53360000,-11,2017-01-01,2018-12-31
53365000,0,2017-01-01,2018-12-31
53370000,-11,2017-01-01,2018-12-31
53371000,-11,2017-01-01,2018-12-31
53373000,-11.5,2017-01-01,2018-12-31
53381000,0,2017-01-01,2018-12-31
53381070,0,2017-01-01,2018-12-31
53382000,0,2017-01-01,2018-12-31
53385000,0,2017-01-01,2018-12-31
53385070,0,2017-01-01,2018-12-31
53385500,-10.7,2017-01-01,2018-12-31
53386000,-4.4,2017-01-01,2018-12-31
53387000,-8,2017-01-01,2018-12-31
53390000,-11,2017-01-01,2018-12-31
53390100,-11,2017-01-01,2018-12-31
53391000,0,2017-01-01,2018-12-31
53391100,0,2017-01-01,2018-12-31
53391150,0,2017-01-01,2018-12-31
53391200,0,2017-01-01,2018-12-31
53400200,-16,2017-01-01,2018-12-31
53400300,-14.6,2017-01-01,2018-12-31
53410100,-13,2017-01-01,2018-12-31
53410200,-13,2017-01-01,2018-12-31
53410300,-13,2017-01-01,2018-12-31
53410500,-13,2017-01-01,2018-12-31
53410800,-13,2017-01-01,2018-12-31
53410850,-13,2017-01-01,2018-12-31
53410880,-13,2017-01-01,2018-12-31
53410900,-13,2017-01-01,2018-12-31
53415100,-10,2017-01-01,2018-12-31
53415120,-35,2017-01-01,2018-12-31
53415200,-30,2017-01-01,2018-12-31
53415220,-30,2017-01-01,2018-12-31
53415300,-10,2017-01-01,2018-12-31
53415400,0,2017-01-01,2018-12-31
53415500,-10,2017-01-01,2018-12-31
53420000,0,2017-01-01,2018-12-31
53420100,0,2017-01-01,2018-12-31
53420200,0,2017-01-01,2018-12-31
53420210,0,2017-01-01,2018-12-31
53420250,0,2017-01-01,2018-12-31
53420300,-35,2017-01-01,2018-12-31
53420310,-35,2017-01-01,2018-12-31
53420400,-12,2017-01-01,2018-12-31
53420410,-10,2017-01-01,2018-12-31
53430000,-11.1,2017-01-01,2018-12-31
53430100,-9.2,2017-01-01,2018-12-31
53430200,-11.1,2017-01-01,2018-12-31
53430700,10,2017-01-01,2018-12-31
53430750,10,2017-01-01,2018-12-31
53440000,0,2017-01-01,2018-12-31
53440300,-13,2017-01-01,2018-12-31
53440500,-13,2017-01-01,2018-12-31
53440600,-13,2017-01-01,2018-12-31
53440700,-13,2017-01-01,2018-12-31
53440800,-26.9,2017-01-01,2018-12-31
53441110,-11,2017-01-01,2018-12-31
53441210,-20,2017-01-01,2018-12-31
53450000,-13,2017-01-01,2018-12-31
53450300,-13,2017-01-01,2018-12-31
53450500,-13,2017-01-01,2018-12-31
53450800,-7,2017-01-01,2018-12-31
53451000,-13,2017-01-01,2018-12-31
53451500,-13,2017-01-01,2018-12-31
53451750,-13,2017-01-01,2018-12-31
53452100,-3.6,2017-01-01,2018-12-31
53452120,-9,2017-01-01,2018-12-31
53452130,-9,2017-01-01,2018-12-31
53452150,-20,2017-01-01,2018-12-31
53452170,-15,2017-01-01,2018-12-31
53452200,-8.7,2017-01-01,2018-12-31
53452400,0,2017-01-01,2018-12-31
53452420,0,2017-01-01,2018-12-31
53452450,-10,2017-01-01,2018-12-31
53452500,-15,2017-01-01,2018-12-31
53453150,-10,2017-01-01,2018-12-31
53453170,-5,2017-01-01,2018-12-31
53500100,0,2017-01-01,2018-12-31
53510000,0,2017-01-01,2018-12-31
53510100,0,2017-01-01,2018-12-31
53511000,0,2017-01-01,2018-12-31
53520000,0,2017-01-01,2018-12-31
53520100,0,2017-01-01,2018-12-31
53520120,0,2017-01-01,2018-12-31
53520130,0,2017-01-01,2018-12-31
53520135,0,2017-01-01,2018-12-31
53520140,0,2017-01-01,2018-12-31
53520160,0,2017-01-01,2018-12-31
53520170,0,2017-01-01,2018-12-31
53520200,0,2017-01-01,2018-12-31
53520510,0,2017-01-01,2018-12-31
53521110,0,2017-01-01,2018-12-31
53521130,0,2017-01-01,2018-12-31
53521140,0,2017-01-01,2018-12-31
53521210,0,2017-01-01,2018-12-31
53521230,0,2017-01-01,2018-12-31
53530000,0,2017-01-01,2018-12-31
53530010,0,2017-01-01,2018-12-31
53610100,-10,2017-01-01,2018-12-31
53610170,-10,2017-01-01,2018-12-31
53610200,-10,2017-01-01,2018-12-31
53710400,0,2017-01-01,2018-12-31
53710500,0,2017-01-01,2018-12-31
53710502,0,2017-01-01,2018-12-31
53710504,0,2017-01-01,2018-12-31
53710600,0,2017-01-01,2018-12-31
53710700,0,2017-01-01,2018-12-31
53710800,0,2017-01-01,2018-12-31
53710802,0,2017-01-01,2018-12-31
53710810,0,2017-01-01,2018-12-31
53710900,0,2017-01-01,2018-12-31
53710902,0,2017-01-01,2018-12-31
53710904,0,2017-01-01,2018-12-31
53710906,0,2017-01-01,2018-12-31
53711000,0,2017-01-01,2018-12-31
53711002,0,2017-01-01,2018-12-31
53711004,0,2017-01-01,2018-12-31
53711006,0,2017-01-01,2018-12-31
53711100,0,2017-01-01,2018-12-31
53712000,0,2017-01-01,2018-12-31
53712100,0,2017-01-01,2018-12-31
53712200,0,2017-01-01,2018-12-31
53712210,0,2017-01-01,2018-12-31
53713000,0,2017-01-01,2018-12-31
53713010,0,2017-01-01,2018-12-31
53713100,0,2017-01-01,2018-12-31
53714200,0,2017-01-01,2018-12-31
53714210,0,2017-01-01,2018-12-31
53714220,0,2017-01-01,2018-12-31
53714230,0,2017-01-01,2018-12-31
53714250,0,2017-01-01,2018-12-31
53714300,0,2017-01-01,2018-12-31
53714400,0,2017-01-01,2018-12-31
53714500,0,2017-01-01,2018-12-31
53714510,0,2017-01-01,2018-12-31
53714520,0,2017-01-01,2018-12-31
53720100,0,2017-01-01,2018-12-31
53720200,0,2017-01-01,2018-12-31
53720210,0,2017-01-01,2018-12-31
53720300,0,2017-01-01,2018-12-31
53720400,0,2017-01-01,2018-12-31
53720500,0,2017-01-01,2018-12-31
53720600,0,2017-01-01,2018-12-31
53720610,0,2017-01-01,2018-12-31
53720700,0,2017-01-01,2018-12-31
53720800,0,2017-01-01,2018-12-31
53729000,0,2017-01-01,2018-12-31
53801000,0,2017-01-01,2018-12-31
53803050,0,2017-01-01,2018-12-31
53803100,0,2017-01-01,2018-12-31
53803250,0,2017-01-01,2018-12-31
53803300,0,2017-01-01,2018-12-31
54001000,0,2017-01-01,2018-12-31
54102010,0,2017-01-01,2018-12-31
54102015,0,2017-01-01,2018-12-31
54102020,0,2017-01-01,2018-12-31
54102050,0,2017-01-01,2018-12-31
54102060,0,2017-01-01,2018-12-31
54102100,0,2017-01-01,2018-12-31
54102200,0,2017-01-01,2018-12-31
54103000,0,2017-01-01,2018-12-31
54200100,0,2017-01-01,2018-12-31
54201010,0,2017-01-01,2018-12-31
54202020,0,2017-01-01,2018-12-31
54204020,0,2017-01-01,2018-12-31
54204030,0,2017-01-01,2018-12-31
54301010,0,2017-01-01,2018-12-31
54301020,0,2017-01-01,2018-12-31
54301030,0,2017-01-01,2018-12-31
54301100,0,2017-01-01,2018-12-31
54304000,0,2017-01-01,2018-12-31
54304005,0,2017-01-01,2018-12-31
54304020,0,2017-01-01,2018-12-31
54304100,0,2017-01-01,2018-12-31
54304110,0,2017-01-01,2018-12-31
54304150,0,2017-01-01,2018-12-31
54305010,0,2017-01-01,2018-12-31
54305020,0,2017-01-01,2018-12-31
54307000,0,2017-01-01,2018-12-31
54308000,0,2017-01-01,2018-12-31
54313000,0,2017-01-01,2018-12-31
54318000,0,2017-01-01,2018-12-31
54318500,0,2017-01-01,2018-12-31
54319000,0,2017-01-01,2018-12-31
54319005,0,2017-01-01,2018-12-31
54319020,0,2017-01-01,2018-12-31
54319500,0,2017-01-01,2018-12-31
54325000,0,2017-01-01,2018-12-31
54325010,0,2017-01-01,2018-12-31
54325060,0,2017-01-01,2018-12-31
54326000,0,2017-01-01,2018-12-31
54328000,0,2017-01-01,2018-12-31
54328100,0,2017-01-01,2018-12-31
54328105,0,2017-01-01,2018-12-31
54328110,0,2017-01-01,2018-12-31
54328120,0,2017-01-01,2018-12-31
54328200,0,2017-01-01,2018-12-31
54328210,0,2017-01-01,2018-12-31
54336000,0,2017-01-01,2018-12-31
54336100,0,2017-01-01,2018-12-31
54337010,0,2017-01-01,2018-12-31
54337020,0,2017-01-01,2018-12-31
54337030,0,2017-01-01,2018-12-31
54337060,0,2017-01-01,2018-12-31
54338000,0,2017-01-01,2018-12-31
54338010,0,2017-01-01,2018-12-31
54338020,0,2017-01-01,2018-12-31
54338100,0,2017-01-01,2018-12-31
54339000,0,2017-01-01,2018-12-31
54340100,0,2017-01-01,2018-12-31
54340110,0,2017-01-01,2018-12-31
54350000,0,2017-01-01,2018-12-31
54350010,0,2017-01-01,2018-12-31
54350020,0,2017-01-01,2018-12-31
54360000,0,2017-01-01,2018-12-31
54401011,0,2017-01-01,2018-12-31
54401021,0,2017-01-01,2018-12-31
54401026,0,2017-01-01,2018-12-31
54401031,0,2017-01-01,2018-12-31
54401035,0,2017-01-01,2018-12-31
54401055,0,2017-01-01,2018-12-31
54401065,0,2017-01-01,2018-12-31
54401075,0,2017-01-01,2018-12-31
54401081,0,2017-01-01,2018-12-31
54401085,0,2017-01-01,2018-12-31
54401090,0,2017-01-01,2018-12-31
54401095,0,2017-01-01,2018-12-31
54401110,0,2017-01-01,2018-12-31
54401111,0,2017-01-01,2018-12-31
54401112,0,2017-01-01,2018-12-31
54401121,0,2017-01-01,2018-12-31
54401122,0,2017-01-01,2018-12-31
54401170,0,2017-01-01,2018-12-31
54402080,0,2017-01-01,2018-12-31
54402200,0,2017-01-01,2018-12-31
54402610,0,2017-01-01,2018-12-31
54402700,0,2017-01-01,2018-12-31
54403001,0,2017-01-01,2018-12-31
54403005,0,2017-01-01,2018-12-31
54403006,0,2017-01-01,2018-12-31
54403010,0,2017-01-01,2018-12-31
54403040,0,2017-01-01,2018-12-31
54403045,0,2017-01-01,2018-12-31
54403046,0,2017-01-01,2018-12-31
54403051,0,2017-01-01,2018-12-31
54403052,0,2017-01-01,2018-12-31
54403053,0,2017-01-01,2018-12-31
54403054,0,2017-01-01,2018-12-31
54403055,0,2017-01-01,2018-12-31
54403056,0,2017-01-01,2018-12-31
54403057,0,2017-01-01,2018-12-31
54403058,0,2017-01-01,2018-12-31
54403059,0,2017-01-01,2018-12-31
54403061,0,2017-01-01,2018-12-31
54403062,0,2017-01-01,2018-12-31
54403080,0,2017-01-01,2018-12-31
54403081,0,2017-01-01,2018-12-31
54403082,0,2017-01-01,2018-12-31
54403083,0,2017-01-01,2018-12-31
54403084,0,2017-01-01,2018-12-31
54403085,0,2017-01-01,2018-12-31
54403086,0,2017-01-01,2018-12-31
54403087,0,2017-01-01,2018-12-31
54403088,0,2017-01-01,2018-12-31
54403089,0,2017-01-01,2018-12-31
54403091,0,2017-01-01,2018-12-31
54403092,0,2017-01-01,2018-12-31
54403110,0,2017-01-01,2018-12-31
54403120,0,2017-01-01,2018-12-31
54403160,0,2017-01-01,2018-12-31
54404000,0,2017-01-01,2018-12-31
54404010,0,2017-01-01,2018-12-31
54404020,0,2017-01-01,2018-12-31
54406010,0,2017-01-01,2018-12-31
54406200,0,2017-01-01,2018-12-31
54408000,0,2017-01-01,2018-12-31
54408015,0,2017-01-01,2018-12-31
54408016,0,2017-01-01,2018-12-31
54408017,0,2017-01-01,2018-12-31
54408030,0,2017-01-01,2018-12-31
54408035,0,2017-01-01,2018-12-31
54408070,0,2017-01-01,2018-12-31
54408081,0,2017-01-01,2018-12-31
54408082,0,2017-01-01,2018-12-31
54408100,0,2017-01-01,2018-12-31
54408105,0,2017-01-01,2018-12-31
54408110,0,2017-01-01,2018-12-31
54408115,0,2017-01-01,2018-12-31
54408190,0,2017-01-01,2018-12-31
54408200,0,2017-01-01,2018-12-31
54408210,0,2017-01-01,2018-12-31
54408250,0,2017-01-01,2018-12-31
54408260,0,2017-01-01,2018-12-31
54408290,0,2017-01-01,2018-12-31
54408300,0,2017-01-01,2018-12-31
54408310,0,2017-01-01,2018-12-31
54408400,0,2017-01-01,2018-12-31
54408405,0,2017-01-01,2018-12-31
54408410,0,2017-01-01,2018-12-31
54408411,0,2017-01-01,2018-12-31
54408415,0,2017-01-01,2018-12-31
54408416,0,2017-01-01,2018-12-31
54408420,0,2017-01-01,2018-12-31
54408422,0,2017-01-01,2018-12-31
54408430,0,2017-01-01,2018-12-31
54408432,0,2017-01-01,2018-12-31
54408450,0,2017-01-01,2018-12-31
54408455,0,2017-01-01,2018-12-31
54408456,0,2017-01-01,2018-12-31
54408460,0,2017-01-01,2018-12-31
54408462,0,2017-01-01,2018-12-31
54408465,0,2017-01-01,2018-12-31
54408466,0,2017-01-01,2018-12-31
54408470,0,2017-01-01,2018-12-31
54408475,0,2017-01-01,2018-12-31
54408480,0,2017-01-01,2018-12-31
54408485,0,2017-01-01,2018-12-31
54408486,0,2017-01-01,2018-12-31
54408487,0,2017-01-01,2018-12-31
54420210,0,2017-01-01,2018-12-31
54420220,0,2017-01-01,2018-12-31
54440010,0,2017-01-01,2018-12-31
54440020,0,2017-01-01,2018-12-31
55100005,0,2017-01-01,2018-12-31
55100010,0,2017-01-01,2018-12-31
55100015,0,2017-01-01,2018-12-31
55100020,0,2017-01-01,2018-12-31
55100025,0,2017-01-01,2018-12-31
55100030,0,2017-01-01,2018-12-31
55100035,0,2017-01-01,2018-12-31
55100040,0,2017-01-01,2018-12-31
55100050,-15,2017-01-01,2018-12-31
55100055,-15,2017-01-01,2018-12-31
55100060,-15,2017-01-01,2018-12-31
55100065,-15,2017-01-01,2018-12-31
55100070,-15,2017-01-01,2018-12-31
55100080,0,2017-01-01,2018-12-31
55101000,-15,2017-01-01,2018-12-31
55101015,-15,2017-01-01,2018-12-31
55103000,-15,2017-01-01,2018-12-31
55103020,-15,2017-01-01,2018-12-31
55103100,-15,2017-01-01,2018-12-31
55105000,-15,2017-01-01,2018-12-31
55105100,-16,2017-01-01,2018-12-31
55105200,-15,2017-01-01,2018-12-31
55105205,-15,2017-01-01,2018-12-31
55106000,0,2017-01-01,2018-12-31
55200010,0,2017-01-01,2018-12-31
55200020,0,2017-01-01,2018-12-31
55200030,-30,2017-01-01,2018-12-31
55200040,0,2017-01-01,2018-12-31
55200050,0,2017-01-01,2018-12-31
55200060,0,2017-01-01,2018-12-31
55200070,0,2017-01-01,2018-12-31
55200080,0,2017-01-01,2018-12-31
55200090,0,2017-01-01,2018-12-31
55200100,-30,2017-01-01,2018-12-31
55200110,-30,2017-01-01,2018-12-31
55200120,-30,2017-01-01,2018-12-31
55200130,-30,2017-01-01,2018-12-31
55200200,0,2017-01-01,2018-12-31
55201000,-30,2017-01-01,2018-12-31
55203000,-30,2017-01-01,2018-12-31
55203600,-30,2017-01-01,2018-12-31
55203700,-30,2017-01-01,2018-12-31
55204000,-20.8,2017-01-01,2018-12-31
55205000,-30,2017-01-01,2018-12-31
55208000,0,2017-01-01,2018-12-31
55211050,-30,2017-01-01,2018-12-31
55212000,-30,2017-01-01,2018-12-31
55300010,0,2017-01-01,2018-12-31
55300020,0,2017-01-01,2018-12-31
55300030,0,2017-01-01,2018-12-31
55300040,0,2017-01-01,2018-12-31
55300050,-15,2017-01-01,2018-12-31
55300055,-15,2017-01-01,2018-12-31
55300060,0,2017-01-01,2018-12-31
55301000,-15,2017-01-01,2018-12-31
55301010,-15,2017-01-01,2018-12-31
55301015,-15,2017-01-01,2018-12-31
55301020,-15,2017-01-01,2018-12-31
55301025,-15,2017-01-01,2018-12-31
55301030,0,2017-01-01,2018-12-31
55301031,-10,2017-01-01,2018-12-31
55301040,-15,2017-01-01,2018-12-31
55301048,0,2017-01-01,2018-12-31
55301050,0,2017-01-01,2018-12-31
55301055,0,2017-01-01,2018-12-31
55310100,-22.9,2017-01-01,2018-12-31
55400010,0,2017-01-01,2018-12-31
55401000,-20,2017-01-01,2018-12-31
55501000,0,2017-01-01,2018-12-31
55610300,0,2017-01-01,2018-12-31
55701000,-11,2017-01-01,2018-12-31
55702000,-16,2017-01-01,2018-12-31
55702100,0,2017-01-01,2018-12-31
55703000,-30,2017-01-01,2018-12-31
55801000,-31,2017-01-01,2018-12-31
55801010,-31,2017-01-01,2018-12-31
56104000,0,2017-01-01,2018-12-31
56112000,0,2017-01-01,2018-12-31
56113000,0,2017-01-01,2018-12-31
56113990,0,2017-01-01,2018-12-31
56116000,0,2017-01-01,2018-12-31
56116990,0,2017-01-01,2018-12-31
56117090,0,2017-01-01,2018-12-31
56130000,0,2017-01-01,2018-12-31
56132990,0,2017-01-01,2018-12-31
56140100,0,2017-01-01,2018-12-31
56200300,0,2017-01-01,2018-12-31
56200390,0,2017-01-01,2018-12-31
56200400,0,2017-01-01,2018-12-31
56200410,0,2017-01-01,2018-12-31
56200490,0,2017-01-01,2018-12-31
56200500,0,2017-01-01,2018-12-31
56200510,0,2017-01-01,2018-12-31
56200990,-15,2017-01-01,2018-12-31
56201000,-15,2017-01-01,2018-12-31
56201040,-15,2017-01-01,2018-12-31
56201050,-15,2017-01-01,2018-12-31
56201051,-15,2017-01-01,2018-12-31
56201052,-15,2017-01-01,2018-12-31
56201055,-15,2017-01-01,2018-12-31
56201056,-15,2017-01-01,2018-12-31
56201057,-15,2017-01-01,2018-12-31
56201065,-15,2017-01-01,2018-12-31
56201066,-15,2017-01-01,2018-12-31
56201067,-15,2017-01-01,2018-12-31
56201090,-15,2017-01-01,2018-12-31
56201091,-15,2017-01-01,2018-12-31
56201092,-15,2017-01-01,2018-12-31
56201210,0,2017-01-01,2018-12-31
56201220,0,2017-01-01,2018-12-31
56201230,0,2017-01-01,2018-12-31
56201340,0,2017-01-01,2018-12-31
56201342,0,2017-01-01,2018-12-31
56201344,0,2017-01-01,2018-12-31
56201350,0,2017-01-01,2018-12-31
56201355,0,2017-01-01,2018-12-31
56201360,0,2017-01-01,2018-12-31
56201515,-15,2017-01-01,2018-12-31
56201516,-15,2017-01-01,2018-12-31
56201517,-15,2017-01-01,2018-12-31
56201540,-24.7,2017-01-01,2018-12-31
56201550,35,2017-01-01,2018-12-31
56201600,-60,2017-01-01,2018-12-31
56201990,0,2017-01-01,2018-12-31
56202000,0,2017-01-01,2018-12-31
56202100,0,2017-01-01,2018-12-31
56202900,-15,2017-01-01,2018-12-31
56202905,-15,2017-01-01,2018-12-31
56202910,-15,2017-01-01,2018-12-31
56202920,-15,2017-01-01,2018-12-31
56202960,-15,2017-01-01,2018-12-31
56203000,-15,2017-01-01,2018-12-31
56203040,-15,2017-01-01,2018-12-31
56203055,-15,2017-01-01,2018-12-31
56203056,-15,2017-01-01,2018-12-31
56203057,-15,2017-01-01,2018-12-31
56203065,-15,2017-01-01,2018-12-31
56203066,-15,2017-01-01,2018-12-31
56203067,-15,2017-01-01,2018-12-31
56203075,-15,2017-01-01,2018-12-31
56203076,-15,2017-01-01,2018-12-31
56203077,-15,2017-01-01,2018-12-31
56203085,0,2017-01-01,2018-12-31
56203086,0,2017-01-01,2018-12-31
56203087,0,2017-01-01,2018-12-31
56203095,0,2017-01-01,2018-12-31
56203096,0,2017-01-01,2018-12-31
56203097,0,2017-01-01,2018-12-31
56203105,0,2017-01-01,2018-12-31
56203106,0,2017-01-01,2018-12-31
56203107,0,2017-01-01,2018-12-31
56203125,0,2017-01-01,2018-12-31
56203130,0,2017-01-01,2018-12-31
56203135,0,2017-01-01,2018-12-31
56203150,0,2017-01-01,2018-12-31
56203155,0,2017-01-01,2018-12-31
56203160,0,2017-01-01,2018-12-31
56203170,0,2017-01-01,2018-12-31
56203175,0,2017-01-01,2018-12-31
56203180,0,2017-01-01,2018-12-31
56203500,0,2017-01-01,2018-12-31
56203510,0,2017-01-01,2018-12-31
56203520,0,2017-01-01,2018-12-31
56203540,-10,2017-01-01,2018-12-31
56203550,0,2017-01-01,2018-12-31
56203555,0,2017-01-01,2018-12-31
56203560,0,2017-01-01,2018-12-31
56203600,-15,2017-01-01,2018-12-31
56203610,-15,2017-01-01,2018-12-31
56203620,-15,2017-01-01,2018-12-31
56204000,0,2017-01-01,2018-12-31
56204005,0,2017-01-01,2018-12-31
56204010,0,2017-01-01,2018-12-31
56205000,0,2017-01-01,2018-12-31
56205001,0,2017-01-01,2018-12-31
56205002,0,2017-01-01,2018-12-31
56205004,0,2017-01-01,2018-12-31
56205006,0,2017-01-01,2018-12-31
56205007,0,2017-01-01,2018-12-31
56205008,0,2017-01-01,2018-12-31
56205011,0,2017-01-01,2018-12-31
56205012,0,2017-01-01,2018-12-31
56205014,0,2017-01-01,2018-12-31
56205016,0,2017-01-01,2018-12-31
56205017,0,2017-01-01,2018-12-31
56205018,0,2017-01-01,2018-12-31
56205050,-15,2017-01-01,2018-12-31
56205060,-20.6,2017-01-01,2018-12-31
56205070,0,2017-01-01,2018-12-31
56205080,-3,2017-01-01,2018-12-31
56205090,-15,2017-01-01,2018-12-31
56205092,-15,2017-01-01,2018-12-31
56205094,-15,2017-01-01,2018-12-31
56205101,-13,2017-01-01,2018-12-31
56205130,-10,2017-01-01,2018-12-31
56205150,-10,2017-01-01,2018-12-31
56205170,-10,2017-01-01,2018-12-31
56205190,0,2017-01-01,2018-12-31
56205205,0,2017-01-01,2018-12-31
56205210,0,2017-01-01,2018-12-31
56205215,0,2017-01-01,2018-12-31
56205300,0,2017-01-01,2018-12-31
56205310,0,2017-01-01,2018-12-31
56205320,-20,2017-01-01,2018-12-31
56205330,-20,2017-01-01,2018-12-31
56205340,0,2017-01-01,2018-12-31
56205350,-20,2017-01-01,2018-12-31
56205410,-19.3,2017-01-01,2018-12-31
56206990,-15,2017-01-01,2018-12-31
56207000,-15,2017-01-01,2018-12-31
56207005,-15,2017-01-01,2018-12-31
56207015,-15,2017-01-01,2018-12-31
56207016,-15,2017-01-01,2018-12-31
56207017,-15,2017-01-01,2018-12-31
56207021,-15,2017-01-01,2018-12-31
56207022,-15,2017-01-01,2018-12-31
56207023,-15,2017-01-01,2018-12-31
56207025,-15,2017-01-01,2018-12-31
56207026,-15,2017-01-01,2018-12-31
56207027,-15,2017-01-01,2018-12-31
56207030,0,2017-01-01,2018-12-31
56207050,-5,2017-01-01,2018-12-31
56207060,0,2017-01-01,2018-12-31
56207070,0,2017-01-01,2018-12-31
56207094,0,2017-01-01,2018-12-31
56207095,0,2017-01-01,2018-12-31
56207096,0,2017-01-01,2018-12-31
56207101,0,2017-01-01,2018-12-31
56207102,0,2017-01-01,2018-12-31
56207103,0,2017-01-01,2018-12-31
56207110,0,2017-01-01,2018-12-31
56207120,0,2017-01-01,2018-12-31
56207130,0,2017-01-01,2018-12-31
56207160,0,2017-01-01,2018-12-31
56207190,-15,2017-01-01,2018-12-31
56207200,-15,2017-01-01,2018-12-31
56207210,-15,2017-01-01,2018-12-31
56207370,-15,2017-01-01,2018-12-31
56208500,-15,2017-01-01,2018-12-31
56208510,-15,2017-01-01,2018-12-31
56208520,-15,2017-01-01,2018-12-31
56209000,0,2017-01-01,2018-12-31
56210000,0,2017-01-01,2018-12-31
57000100,0,2017-01-01,2018-12-31
57100100,0,2017-01-01,2018-12-31
57101000,0,2017-01-01,2018-12-31
57103000,0,2017-01-01,2018-12-31
57103100,0,2017-01-01,2018-12-31
57104000,0,2017-01-01,2018-12-31
57106050,0,2017-01-01,2018-12-31
57106060,0,2017-01-01,2018-12-31
57106260,0,2017-01-01,2018-12-31
57117000,0,2017-01-01,2018-12-31
57117500,0,2017-01-01,2018-12-31
57119000,0,2017-01-01,2018-12-31
57120000,0,2017-01-01,2018-12-31
57123000,0,2017-01-01,2018-12-31
57124030,0,2017-01-01,2018-12-31
57124050,0,2017-01-01,2018-12-31
57124100,0,2017-01-01,2018-12-31
57124200,0,2017-01-01,2018-12-31
57124300,0,2017-01-01,2018-12-31
57125000,0,2017-01-01,2018-12-31
57125010,0,2017-01-01,2018-12-31
57125900,0,2017-01-01,2018-12-31
57126000,0,2017-01-01,2018-12-31
57127000,0,2017-01-01,2018-12-31
57128000,0,2017-01-01,2018-12-31
57130000,0,2017-01-01,2018-12-31
57132000,0,2017-01-01,2018-12-31
57134000,0,2017-01-01,2018-12-31
57135000,0,2017-01-01,2018-12-31
57137000,0,2017-01-01,2018-12-31
57139000,0,2017-01-01,2018-12-31
57143000,0,2017-01-01,2018-12-31
57143500,0,2017-01-01,2018-12-31
57148000,0,2017-01-01,2018-12-31
57151000,0,2017-01-01,2018-12-31
57206700,0,2017-01-01,2018-12-31
57206710,0,2017-01-01,2018-12-31
57206715,0,2017-01-01,2018-12-31
57207000,0,2017-01-01,2018-12-31
57208000,0,2017-01-01,2018-12-31
57209000,0,2017-01-01,2018-12-31
57211000,0,2017-01-01,2018-12-31
57213000,0,2017-01-01,2018-12-31
57213010,0,2017-01-01,2018-12-31
57213850,0,2017-01-01,2018-12-31
57214000,0,2017-01-01,2018-12-31
57216000,0,2017-01-01,2018-12-31
57221700,0,2017-01-01,2018-12-31
57221810,0,2017-01-01,2018-12-31
57223000,0,2017-01-01,2018-12-31
57224000,0,2017-01-01,2018-12-31
57227000,0,2017-01-01,2018-12-31
57228000,0,2017-01-01,2018-12-31
57229000,0,2017-01-01,2018-12-31
57230000,0,2017-01-01,2018-12-31
57231200,0,2017-01-01,2018-12-31
57237100,0,2017-01-01,2018-12-31
57237200,0,2017-01-01,2018-12-31
57237300,0,2017-01-01,2018-12-31
57238000,0,2017-01-01,2018-12-31
57240100,0,2017-01-01,2018-12-31
57241000,0,2017-01-01,2018-12-31
57241200,0,2017-01-01,2018-12-31
57243000,0,2017-01-01,2018-12-31
57301500,0,2017-01-01,2018-12-31
57301505,0,2017-01-01,2018-12-31
57301510,0,2017-01-01,2018-12-31
57301511,0,2017-01-01,2018-12-31
57301512,0,2017-01-01,2018-12-31
57301530,0,2017-01-01,2018-12-31
57303100,0,2017-01-01,2018-12-31
57303105,0,2017-01-01,2018-12-31
57303200,0,2017-01-01,2018-12-31
57304100,0,2017-01-01,2018-12-31
57305100,0,2017-01-01,2018-12-31
57305150,0,2017-01-01,2018-12-31
57305160,0,2017-01-01,2018-12-31
57305165,0,2017-01-01,2018-12-31
57305170,0,2017-01-01,2018-12-31
57305174,0,2017-01-01,2018-12-31
57305175,0,2017-01-01,2018-12-31
57305180,0,2017-01-01,2018-12-31
57305210,0,2017-01-01,2018-12-31
57305300,0,2017-01-01,2018-12-31
57305400,0,2017-01-01,2018-12-31
57305500,0,2017-01-01,2018-12-31
57305600,0,2017-01-01,2018-12-31
57306500,0,2017-01-01,2018-12-31
57306700,0,2017-01-01,2018-12-31
57306800,0,2017-01-01,2018-12-31
57308190,0,2017-01-01,2018-12-31
57308400,0,2017-01-01,2018-12-31
57309100,0,2017-01-01,2018-12-31
57316380,0,2017-01-01,2018-12-31
57316385,0,2017-01-01,2018-12-31
57316450,0,2017-01-01,2018-12-31
57316710,0,2017-01-01,2018-12-31
57320500,0,2017-01-01,2018-12-31
57321900,0,2017-01-01,2018-12-31
57326000,0,2017-01-01,2018-12-31
57327450,0,2017-01-01,2018-12-31
57327500,0,2017-01-01,2018-12-31
57329000,0,2017-01-01,2018-12-31
57330000,0,2017-01-01,2018-12-31
57330010,0,2017-01-01,2018-12-31
57331000,0,2017-01-01,2018-12-31
57332100,0,2017-01-01,2018-12-31
57335550,0,2017-01-01,2018-12-31
57336000,0,2017-01-01,2018-12-31
57337000,0,2017-01-01,2018-12-31
57339000,0,2017-01-01,2018-12-31
57339500,0,2017-01-01,2018-12-31
57340000,0,2017-01-01,2018-12-31
57341200,0,2017-01-01,2018-12-31
57341300,0,2017-01-01,2018-12-31
57344000,0,2017-01-01,2018-12-31
57344001,0,2017-01-01,2018-12-31
57344005,0,2017-01-01,2018-12-31
