"Food_code","Subcode","Seq_num","Portion_code","Portion_weight","Start_date","End_date"
54304000,0,2,64233,1,2017-01-01,2018-12-31
54304000,0,3,62172,1,2017-01-01,2018-12-31
54304000,0,4,63770,1,2017-01-01,2018-12-31
54304000,0,5,64428,1,2017-01-01,2018-12-31
54304000,0,6,64648,45,2017-01-01,2018-12-31
54304000,0,7,64541,85,2017-01-01,2018-12-31
54304000,0,8,64138,21,2017-01-01,2018-12-31
54304000,0,9,10010,50,2017-01-01,2018-12-31
54304000,0,10,10023,60,2017-01-01,2018-12-31
54304000,0,21,90000,18,2017-01-01,2018-12-31
54304005,0,1,60609,1,2017-01-01,2018-12-31
54304005,0,2,64650,2,2017-01-01,2018-12-31
54304005,0,3,64648,45,2017-01-01,2018-12-31
54304005,0,4,64541,85,2017-01-01,2018-12-31
54304005,0,5,64138,21,2017-01-01,2018-12-31
54304005,0,6,10010,50,2017-01-01,2018-12-31
54304005,0,7,90000,18,2017-01-01,2018-12-31
54304020,0,1,60829,1,2017-01-01,2018-12-31
54304020,0,2,64648,45,2017-01-01,2018-12-31
54304020,0,3,64541,85,2017-01-01,2018-12-31
54304020,0,4,64138,21,2017-01-01,2018-12-31
54304020,0,5,10010,50,2017-01-01,2018-12-31
54304020,0,6,90000,18,2017-01-01,2018-12-31
54304100,0,1,60616,3,2017-01-01,2018-12-31
54304100,0,2,64233,1,2017-01-01,2018-12-31
54304100,0,3,62172,1,2017-01-01,2018-12-31
54304100,0,4,64428,1,2017-01-01,2018-12-31
54304100,0,5,64648,45,2017-01-01,2018-12-31
54304100,0,6,64541,85,2017-01-01,2018-12-31
54304100,0,7,64138,21,2017-01-01,2018-12-31
54304100,0,8,10010,50,2017-01-01,2018-12-31
54304100,0,9,10023,60,2017-01-01,2018-12-31
54304100,0,20,90000,18,2017-01-01,2018-12-31
54304110,0,1,60609,3,2017-01-01,2018-12-31
54304110,0,2,64233,1,2017-01-01,2018-12-31
54304110,0,3,64648,45,2017-01-01,2018-12-31
54304110,0,4,64541,85,2017-01-01,2018-12-31
54304110,0,5,10205,50,2017-01-01,2018-12-31
54304110,0,6,90000,18,2017-01-01,2018-12-31
54304150,0,1,60616,3,2017-01-01,2018-12-31
54304150,0,2,64233,1,2017-01-01,2018-12-31
54304150,0,3,62172,1,2017-01-01,2018-12-31
54304150,0,4,64443,3,2017-01-01,2018-12-31
54304150,0,5,64648,45,2017-01-01,2018-12-31
54304150,0,6,64541,85,2017-01-01,2018-12-31
54304150,0,7,64138,24,2017-01-01,2018-12-31
54304150,0,8,10010,50,2017-01-01,2018-12-31
54304150,0,9,10023,60,2017-01-01,2018-12-31
54304150,0,21,90000,18,2017-01-01,2018-12-31
54305010,0,1,60634,10,2017-01-01,2018-12-31
54305010,0,2,90000,18,2017-01-01,2018-12-31
54305020,0,1,64651,10,2017-01-01,2018-12-31
54305020,0,2,60308,10,2017-01-01,2018-12-31
54305020,0,3,63794,2,2017-01-01,2018-12-31
54305020,0,4,90000,18,2017-01-01,2018-12-31
54307000,0,1,61186,28,2017-01-01,2018-12-31
54307000,0,2,90000,18,2017-01-01,2018-12-31
54308000,0,1,60609,10,2017-01-01,2018-12-31
54308000,0,2,90000,18,2017-01-01,2018-12-31
54313000,0,1,60609,1,2017-01-01,2018-12-31
54313000,0,4,90000,18,2017-01-01,2018-12-31
54313000,0,5,64583,15,2017-01-01,2018-12-31
54313000,0,6,10010,50,2017-01-01,2018-12-31
54318000,0,1,60570,1,2017-01-01,2018-12-31
54318000,0,2,64578,28,2017-01-01,2018-12-31
54318000,0,3,64579,57,2017-01-01,2018-12-31
54318000,0,4,64541,85,2017-01-01,2018-12-31
54318000,0,5,10205,30,2017-01-01,2018-12-31
54318000,0,6,90000,30,2017-01-01,2018-12-31
54318500,0,1,60463,3,2017-01-01,2018-12-31
54318500,0,2,64648,45,2017-01-01,2018-12-31
54318500,0,3,64541,85,2017-01-01,2018-12-31
54318500,0,4,10010,30,2017-01-01,2018-12-31
54318500,0,8,90000,18,2017-01-01,2018-12-31
54319000,0,1,60609,3,2017-01-01,2018-12-31
54319000,0,3,90000,18,2017-01-01,2018-12-31
54319000,0,4,10010,40,2017-01-01,2018-12-31
54319005,0,1,60609,3,2017-01-01,2018-12-31
54319005,0,2,10010,50,2017-01-01,2018-12-31
54319005,0,3,90000,18,2017-01-01,2018-12-31
54319020,0,1,63413,10,2017-01-01,2018-12-31
54319020,0,2,63414,15,2017-01-01,2018-12-31
54319020,0,3,62078,2,2017-01-01,2018-12-31
54319020,0,4,90000,18,2017-01-01,2018-12-31
54319500,0,1,63690,5,2017-01-01,2018-12-31
54319500,0,2,63691,15,2017-01-01,2018-12-31
54319500,0,3,63692,20,2017-01-01,2018-12-31
54319500,0,4,90000,18,2017-01-01,2018-12-31
54325000,0,1,60609,3,2017-01-01,2018-12-31
54325000,0,2,64233,1,2017-01-01,2018-12-31
54325000,0,3,63958,115,2017-01-01,2018-12-31
54325000,0,4,10010,50,2017-01-01,2018-12-31
54325000,0,11,90000,18,2017-01-01,2018-12-31
54325010,0,1,60609,3,2017-01-01,2018-12-31
54325010,0,2,64233,1,2017-01-01,2018-12-31
54325010,0,3,63958,115,2017-01-01,2018-12-31
54325010,0,4,10010,50,2017-01-01,2018-12-31
54325010,0,9,90000,18,2017-01-01,2018-12-31
54325060,0,1,60609,3,2017-01-01,2018-12-31
54325060,0,2,64233,1,2017-01-01,2018-12-31
54325060,0,3,63958,115,2017-01-01,2018-12-31
54325060,0,4,10010,50,2017-01-01,2018-12-31
54325060,0,5,90000,18,2017-01-01,2018-12-31
54326000,0,1,60609,3,2017-01-01,2018-12-31
54326000,0,2,64500,1,2017-01-01,2018-12-31
54326000,0,3,64648,45,2017-01-01,2018-12-31
54326000,0,4,64541,85,2017-01-01,2018-12-31
54326000,0,5,10010,50,2017-01-01,2018-12-31
54326000,0,7,90000,18,2017-01-01,2018-12-31
54328000,0,1,61853,7,2017-01-01,2018-12-31
54328000,0,2,64233,3,2017-01-01,2018-12-31
54328000,0,3,60872,45,2017-01-01,2018-12-31
54328000,0,4,10010,70,2017-01-01,2018-12-31
54328000,0,6,90000,18,2017-01-01,2018-12-31
54328100,0,1,61853,7,2017-01-01,2018-12-31
54328100,0,2,64233,3,2017-01-01,2018-12-31
54328100,0,3,60872,45,2017-01-01,2018-12-31
54328100,0,4,10010,70,2017-01-01,2018-12-31
54328100,0,10,90000,18,2017-01-01,2018-12-31
54328105,0,1,61853,7,2017-01-01,2018-12-31
54328105,0,2,64233,3,2017-01-01,2018-12-31
54328105,0,3,64652,30,2017-01-01,2018-12-31
54328105,0,4,60872,45,2017-01-01,2018-12-31
54328105,0,5,10010,70,2017-01-01,2018-12-31
54328105,0,6,90000,18,2017-01-01,2018-12-31
54328110,0,1,61853,7,2017-01-01,2018-12-31
54328110,0,2,64233,3,2017-01-01,2018-12-31
54328110,0,3,60872,45,2017-01-01,2018-12-31
54328110,0,4,10010,70,2017-01-01,2018-12-31
54328110,0,6,90000,18,2017-01-01,2018-12-31
54328120,0,1,61853,5,2017-01-01,2018-12-31
54328120,0,2,64233,3,2017-01-01,2018-12-31
54328120,0,3,60872,45,2017-01-01,2018-12-31
54328120,0,4,10010,70,2017-01-01,2018-12-31
54328120,0,7,90000,18,2017-01-01,2018-12-31
54328200,0,1,61853,7,2017-01-01,2018-12-31
54328200,0,2,64233,3,2017-01-01,2018-12-31
54328200,0,3,60872,45,2017-01-01,2018-12-31
54328200,0,4,10010,70,2017-01-01,2018-12-31
54328200,0,8,90000,18,2017-01-01,2018-12-31
54328210,0,1,61853,7,2017-01-01,2018-12-31
54328210,0,2,64233,3,2017-01-01,2018-12-31
54328210,0,3,64652,30,2017-01-01,2018-12-31
54328210,0,4,60872,45,2017-01-01,2018-12-31
54328210,0,5,10010,70,2017-01-01,2018-12-31
54328210,0,6,90000,18,2017-01-01,2018-12-31
54336000,0,1,60609,3,2017-01-01,2018-12-31
54336000,0,2,10010,60,2017-01-01,2018-12-31
54336000,0,5,90000,18,2017-01-01,2018-12-31
54336100,0,1,60609,3,2017-01-01,2018-12-31
54336100,0,2,10010,50,2017-01-01,2018-12-31
54336100,0,3,90000,18,2017-01-01,2018-12-31
54337010,0,1,60609,5,2017-01-01,2018-12-31
54337010,0,2,64233,1,2017-01-01,2018-12-31
54337010,0,3,64648,45,2017-01-01,2018-12-31
54337010,0,4,64541,85,2017-01-01,2018-12-31
54337010,0,5,10010,70,2017-01-01,2018-12-31
54337010,0,6,90000,18,2017-01-01,2018-12-31
54337020,0,1,60609,5,2017-01-01,2018-12-31
54337020,0,2,64233,1,2017-01-01,2018-12-31
54337020,0,3,60632,2,2017-01-01,2018-12-31
54337020,0,4,10010,70,2017-01-01,2018-12-31
54337020,0,5,90000,18,2017-01-01,2018-12-31
54337030,0,1,60609,5,2017-01-01,2018-12-31
54337030,0,2,64233,1,2017-01-01,2018-12-31
54337030,0,3,60632,2,2017-01-01,2018-12-31
54337030,0,4,10010,70,2017-01-01,2018-12-31
54337030,0,5,90000,18,2017-01-01,2018-12-31
54337060,0,1,60609,5,2017-01-01,2018-12-31
54337060,0,2,64648,45,2017-01-01,2018-12-31
54337060,0,3,64541,85,2017-01-01,2018-12-31
54337060,0,4,10010,70,2017-01-01,2018-12-31
54337060,0,5,90000,18,2017-01-01,2018-12-31
54338000,0,1,60609,3,2017-01-01,2018-12-31
54338000,0,2,64233,1,2017-01-01,2018-12-31
54338000,0,3,60309,2,2017-01-01,2018-12-31
54338000,0,4,64648,45,2017-01-01,2018-12-31
54338000,0,5,64541,85,2017-01-01,2018-12-31
54338000,0,6,10010,50,2017-01-01,2018-12-31
54338000,0,7,10023,60,2017-01-01,2018-12-31
54338000,0,18,90000,18,2017-01-01,2018-12-31
54338010,0,1,60609,3,2017-01-01,2018-12-31
54338010,0,2,64650,5,2017-01-01,2018-12-31
54338010,0,3,62208,2,2017-01-01,2018-12-31
54338010,0,4,64648,45,2017-01-01,2018-12-31
54338010,0,5,64541,85,2017-01-01,2018-12-31
54338010,0,6,10010,50,2017-01-01,2018-12-31
54338010,0,7,90000,18,2017-01-01,2018-12-31
54338020,0,1,60609,3,2017-01-01,2018-12-31
54338020,0,2,62208,2,2017-01-01,2018-12-31
54338020,0,3,64648,45,2017-01-01,2018-12-31
54338020,0,4,64541,85,2017-01-01,2018-12-31
54338020,0,5,10010,50,2017-01-01,2018-12-31
54338020,0,6,90000,18,2017-01-01,2018-12-31
54338100,0,1,60609,3,2017-01-01,2018-12-31
54338100,0,2,64233,1,2017-01-01,2018-12-31
54338100,0,3,64648,45,2017-01-01,2018-12-31
54338100,0,4,64541,85,2017-01-01,2018-12-31
54338100,0,5,10010,50,2017-01-01,2018-12-31
54338100,0,12,90000,18,2017-01-01,2018-12-31
54339000,0,1,60610,5,2017-01-01,2018-12-31
54339000,0,2,10205,60,2017-01-01,2018-12-31
54339000,0,3,10061,90,2017-01-01,2018-12-31
54339000,0,5,90000,18,2017-01-01,2018-12-31
54340100,0,1,60609,3,2017-01-01,2018-12-31
54340100,0,3,90000,18,2017-01-01,2018-12-31
54340100,0,4,10010,50,2017-01-01,2018-12-31
54340110,0,1,60609,3,2017-01-01,2018-12-31
54340110,0,2,10010,50,2017-01-01,2018-12-31
54340110,0,3,90000,18,2017-01-01,2018-12-31
54350000,0,1,60609,0.7,2017-01-01,2018-12-31
54350000,0,2,90000,7,2017-01-01,2018-12-31
54350010,0,1,62466,0.9,2017-01-01,2018-12-31
54350010,0,2,10205,14,2017-01-01,2018-12-31
54350010,0,3,90000,7,2017-01-01,2018-12-31
54350020,0,1,62466,0.9,2017-01-01,2018-12-31
54350020,0,2,10205,14,2017-01-01,2018-12-31
54350020,0,3,90000,7,2017-01-01,2018-12-31
54360000,0,1,64472,0.5,2017-01-01,2018-12-31
54360000,0,2,90000,8,2017-01-01,2018-12-31
54401011,0,1,61509,2,2017-01-01,2018-12-31
54401011,0,2,64578,28,2017-01-01,2018-12-31
54401011,0,3,64579,57,2017-01-01,2018-12-31
54401011,0,4,64541,85,2017-01-01,2018-12-31
54401011,0,5,10205,95,2017-01-01,2018-12-31
54401011,0,6,90000,95,2017-01-01,2018-12-31
54401021,0,1,60570,1,2017-01-01,2018-12-31
54401021,0,2,64578,28,2017-01-01,2018-12-31
54401021,0,3,64579,57,2017-01-01,2018-12-31
54401021,0,4,64541,85,2017-01-01,2018-12-31
54401021,0,5,64138,20,2017-01-01,2018-12-31
54401021,0,6,10205,45,2017-01-01,2018-12-31
54401021,0,7,90000,45,2017-01-01,2018-12-31
54401026,0,1,60570,1,2017-01-01,2018-12-31
54401026,0,2,64578,28,2017-01-01,2018-12-31
54401026,0,3,64579,57,2017-01-01,2018-12-31
54401026,0,4,64541,85,2017-01-01,2018-12-31
54401026,0,5,64138,20,2017-01-01,2018-12-31
54401026,0,6,10205,45,2017-01-01,2018-12-31
54401026,0,7,90000,45,2017-01-01,2018-12-31
54401031,0,1,60570,1,2017-01-01,2018-12-31
54401031,0,2,64578,28,2017-01-01,2018-12-31
54401031,0,3,64579,57,2017-01-01,2018-12-31
54401031,0,4,64541,85,2017-01-01,2018-12-31
54401031,0,5,64138,20,2017-01-01,2018-12-31
54401031,0,6,10205,45,2017-01-01,2018-12-31
54401031,0,7,90000,45,2017-01-01,2018-12-31
54401035,0,1,60570,1,2017-01-01,2018-12-31
54401035,0,2,64578,28,2017-01-01,2018-12-31
54401035,0,3,64579,57,2017-01-01,2018-12-31
54401035,0,4,64541,85,2017-01-01,2018-12-31
54401035,0,5,64138,20,2017-01-01,2018-12-31
54401035,0,6,10205,45,2017-01-01,2018-12-31
54401035,0,7,90000,45,2017-01-01,2018-12-31
54401055,0,1,61667,2,2017-01-01,2018-12-31
54401055,0,2,64578,28,2017-01-01,2018-12-31
54401055,0,3,64579,57,2017-01-01,2018-12-31
54401055,0,4,64541,85,2017-01-01,2018-12-31
54401055,0,5,64138,20,2017-01-01,2018-12-31
54401055,0,6,10205,35,2017-01-01,2018-12-31
54401055,0,7,90000,35,2017-01-01,2018-12-31
54401065,0,1,61667,2,2017-01-01,2018-12-31
54401065,0,2,64578,28,2017-01-01,2018-12-31
54401065,0,3,64579,57,2017-01-01,2018-12-31
54401065,0,4,64541,85,2017-01-01,2018-12-31
54401065,0,5,64138,20,2017-01-01,2018-12-31
54401065,0,6,10205,35,2017-01-01,2018-12-31
54401065,0,7,90000,35,2017-01-01,2018-12-31
54401075,0,1,60570,3,2017-01-01,2018-12-31
54401075,0,2,64578,28,2017-01-01,2018-12-31
54401075,0,3,64579,57,2017-01-01,2018-12-31
54401075,0,4,64541,85,2017-01-01,2018-12-31
54401075,0,5,64138,20,2017-01-01,2018-12-31
54401075,0,6,10205,30,2017-01-01,2018-12-31
54401075,0,7,90000,30,2017-01-01,2018-12-31
54401081,0,1,61667,2,2017-01-01,2018-12-31
54401081,0,2,61789,3,2017-01-01,2018-12-31
54401081,0,3,64578,28,2017-01-01,2018-12-31
54401081,0,4,64579,57,2017-01-01,2018-12-31
54401081,0,5,64541,85,2017-01-01,2018-12-31
54401081,0,6,64138,20,2017-01-01,2018-12-31
54401081,0,7,10205,35,2017-01-01,2018-12-31
54401081,0,8,90000,35,2017-01-01,2018-12-31
54401085,0,1,60570,3,2017-01-01,2018-12-31
54401085,0,2,64578,28,2017-01-01,2018-12-31
54401085,0,3,64579,57,2017-01-01,2018-12-31
54401085,0,4,64541,85,2017-01-01,2018-12-31
54401085,0,5,64138,20,2017-01-01,2018-12-31
54401085,0,6,10205,30,2017-01-01,2018-12-31
54401085,0,7,90000,30,2017-01-01,2018-12-31
54401090,0,1,60570,1,2017-01-01,2018-12-31
54401090,0,2,64578,28,2017-01-01,2018-12-31
54401090,0,3,64579,57,2017-01-01,2018-12-31
54401090,0,4,64541,85,2017-01-01,2018-12-31
54401090,0,5,64138,20,2017-01-01,2018-12-31
54401090,0,6,10205,45,2017-01-01,2018-12-31
54401090,0,12,90000,45,2017-01-01,2018-12-31
54401095,0,1,60570,2,2017-01-01,2018-12-31
54401095,0,2,64578,28,2017-01-01,2018-12-31
54401095,0,3,64579,57,2017-01-01,2018-12-31
54401095,0,4,64541,85,2017-01-01,2018-12-31
54401095,0,5,10205,30,2017-01-01,2018-12-31
54401095,0,6,90000,30,2017-01-01,2018-12-31
54401110,0,1,60570,3,2017-01-01,2018-12-31
54401110,0,2,64578,28,2017-01-01,2018-12-31
54401110,0,3,64579,57,2017-01-01,2018-12-31
54401110,0,4,64541,85,2017-01-01,2018-12-31
54401110,0,5,64138,20,2017-01-01,2018-12-31
54401110,0,6,10205,30,2017-01-01,2018-12-31
54401110,0,7,90000,30,2017-01-01,2018-12-31
54401111,0,1,60570,3,2017-01-01,2018-12-31
54401111,0,2,64578,28,2017-01-01,2018-12-31
54401111,0,3,64579,57,2017-01-01,2018-12-31
54401111,0,4,64541,85,2017-01-01,2018-12-31
54401111,0,5,64138,20,2017-01-01,2018-12-31
54401111,0,6,10205,30,2017-01-01,2018-12-31
54401111,0,7,90000,30,2017-01-01,2018-12-31
54401112,0,1,60570,3,2017-01-01,2018-12-31
54401112,0,2,64578,28,2017-01-01,2018-12-31
54401112,0,3,64579,57,2017-01-01,2018-12-31
54401112,0,4,64541,85,2017-01-01,2018-12-31
54401112,0,5,64138,20,2017-01-01,2018-12-31
54401112,0,6,10205,30,2017-01-01,2018-12-31
54401112,0,7,90000,30,2017-01-01,2018-12-31
54401121,0,1,60570,2,2017-01-01,2018-12-31
54401121,0,2,64578,28,2017-01-01,2018-12-31
54401121,0,3,64579,57,2017-01-01,2018-12-31
54401121,0,4,64541,85,2017-01-01,2018-12-31
54401121,0,5,10205,30,2017-01-01,2018-12-31
54401121,0,6,90000,30,2017-01-01,2018-12-31
54401122,0,1,60570,2,2017-01-01,2018-12-31
54401122,0,2,64578,28,2017-01-01,2018-12-31
54401122,0,3,64579,57,2017-01-01,2018-12-31
54401122,0,4,64541,85,2017-01-01,2018-12-31
54401122,0,5,10205,30,2017-01-01,2018-12-31
54401122,0,6,90000,30,2017-01-01,2018-12-31
54401170,0,1,60570,2,2017-01-01,2018-12-31
54401170,0,2,64578,28,2017-01-01,2018-12-31
54401170,0,3,64579,57,2017-01-01,2018-12-31
54401170,0,4,64541,85,2017-01-01,2018-12-31
54401170,0,5,10205,30,2017-01-01,2018-12-31
54401170,0,9,90000,30,2017-01-01,2018-12-31
54402080,0,1,60570,2,2017-01-01,2018-12-31
54402080,0,2,64578,28,2017-01-01,2018-12-31
54402080,0,3,64579,57,2017-01-01,2018-12-31
54402080,0,4,64541,85,2017-01-01,2018-12-31
54402080,0,5,10205,30,2017-01-01,2018-12-31
54402080,0,11,90000,30,2017-01-01,2018-12-31
54402200,0,1,10205,60,2017-01-01,2018-12-31
54402200,0,2,64578,28,2017-01-01,2018-12-31
54402200,0,3,64579,57,2017-01-01,2018-12-31
54402200,0,4,64541,85,2017-01-01,2018-12-31
54402200,0,5,64138,20,2017-01-01,2018-12-31
54402200,0,8,90000,60,2017-01-01,2018-12-31
54402610,0,1,60570,2,2017-01-01,2018-12-31
54402610,0,2,60006,28,2017-01-01,2018-12-31
54402610,0,3,64611,20,2017-01-01,2018-12-31
54402610,0,4,63981,60,2017-01-01,2018-12-31
54402610,0,5,64610,185,2017-01-01,2018-12-31
54402610,0,6,64138,30,2017-01-01,2018-12-31
54402610,0,7,10205,25,2017-01-01,2018-12-31
54402610,0,10,90000,28,2017-01-01,2018-12-31
54402700,0,1,60570,3,2017-01-01,2018-12-31
54402700,0,2,64578,28,2017-01-01,2018-12-31
54402700,0,3,64579,57,2017-01-01,2018-12-31
54402700,0,4,64541,85,2017-01-01,2018-12-31
54402700,0,5,64138,20,2017-01-01,2018-12-31
54402700,0,6,10205,60,2017-01-01,2018-12-31
54402700,0,7,90000,60,2017-01-01,2018-12-31
54403001,0,1,64581,85,2017-01-01,2018-12-31
54403001,0,2,64582,43,2017-01-01,2018-12-31
54403001,0,3,64578,28,2017-01-01,2018-12-31
54403001,0,4,64579,57,2017-01-01,2018-12-31
54403001,0,5,64541,85,2017-01-01,2018-12-31
54403001,0,6,64583,57,2017-01-01,2018-12-31
54403001,0,7,64138,30,2017-01-01,2018-12-31
54403001,0,8,10134,14,2017-01-01,2018-12-31
54403001,0,9,10189,193,2017-01-01,2018-12-31
54403001,0,10,64031,0.2,2017-01-01,2018-12-31
54403001,0,11,90000,35,2017-01-01,2018-12-31
54403005,0,1,64584,84,2017-01-01,2018-12-31
54403005,0,2,64020,112,2017-01-01,2018-12-31
54403005,0,3,64021,182,2017-01-01,2018-12-31
54403005,0,4,64022,238,2017-01-01,2018-12-31
54403005,0,5,64585,280,2017-01-01,2018-12-31
54403005,0,6,64586,182,2017-01-01,2018-12-31
54403005,0,7,10205,14,2017-01-01,2018-12-31
54403005,0,8,64031,0.2,2017-01-01,2018-12-31
54403005,0,9,90000,35,2017-01-01,2018-12-31
54403006,0,1,64584,66,2017-01-01,2018-12-31
54403006,0,2,64020,88,2017-01-01,2018-12-31
54403006,0,3,64021,143,2017-01-01,2018-12-31
54403006,0,4,64022,187,2017-01-01,2018-12-31
54403006,0,5,64585,220,2017-01-01,2018-12-31
54403006,0,6,64586,143,2017-01-01,2018-12-31
54403006,0,7,10205,11,2017-01-01,2018-12-31
54403006,0,8,64031,0.2,2017-01-01,2018-12-31
54403006,0,9,90000,28,2017-01-01,2018-12-31
54403010,0,1,10134,8,2017-01-01,2018-12-31
54403010,0,2,10189,135,2017-01-01,2018-12-31
54403010,0,3,40066,19,2017-01-01,2018-12-31
54403010,0,4,64031,0.2,2017-01-01,2018-12-31
54403010,0,5,90000,20,2017-01-01,2018-12-31
54403040,0,1,10134,11,2017-01-01,2018-12-31
54403040,0,2,10189,211,2017-01-01,2018-12-31
54403040,0,3,40066,25,2017-01-01,2018-12-31
54403040,0,4,64031,0.2,2017-01-01,2018-12-31
54403040,0,5,90000,28,2017-01-01,2018-12-31
54403045,0,1,10134,11,2017-01-01,2018-12-31
54403045,0,2,10189,177,2017-01-01,2018-12-31
54403045,0,3,40066,25,2017-01-01,2018-12-31
54403045,0,4,64031,0.2,2017-01-01,2018-12-31
54403045,0,5,90000,28,2017-01-01,2018-12-31
54403046,0,1,10134,14,2017-01-01,2018-12-31
54403046,0,2,10189,193,2017-01-01,2018-12-31
54403046,0,3,40066,25,2017-01-01,2018-12-31
54403046,0,4,64031,0.2,2017-01-01,2018-12-31
54403046,0,5,90000,35,2017-01-01,2018-12-31
54403051,0,1,64581,85,2017-01-01,2018-12-31
54403051,0,2,64582,43,2017-01-01,2018-12-31
54403051,0,3,64138,30,2017-01-01,2018-12-31
54403051,0,4,10134,14,2017-01-01,2018-12-31
54403051,0,5,64031,0.2,2017-01-01,2018-12-31
54403051,0,6,90000,35,2017-01-01,2018-12-31
54403052,0,1,64581,85,2017-01-01,2018-12-31
54403052,0,2,64582,43,2017-01-01,2018-12-31
54403052,0,3,64138,30,2017-01-01,2018-12-31
54403052,0,4,10134,11,2017-01-01,2018-12-31
54403052,0,5,64031,0.2,2017-01-01,2018-12-31
54403052,0,6,90000,28,2017-01-01,2018-12-31
54403053,0,1,64581,85,2017-01-01,2018-12-31
54403053,0,2,64582,43,2017-01-01,2018-12-31
54403053,0,3,64138,30,2017-01-01,2018-12-31
54403053,0,4,10134,8,2017-01-01,2018-12-31
54403053,0,5,64031,0.2,2017-01-01,2018-12-31
54403053,0,6,90000,28,2017-01-01,2018-12-31
54403054,0,1,64581,85,2017-01-01,2018-12-31
54403054,0,2,64582,43,2017-01-01,2018-12-31
54403054,0,3,64138,30,2017-01-01,2018-12-31
54403054,0,4,10134,11,2017-01-01,2018-12-31
54403054,0,5,64031,0.2,2017-01-01,2018-12-31
54403054,0,6,90000,28,2017-01-01,2018-12-31
54403055,0,1,64581,85,2017-01-01,2018-12-31
54403055,0,2,64582,43,2017-01-01,2018-12-31
54403055,0,3,64138,30,2017-01-01,2018-12-31
54403055,0,4,10134,11,2017-01-01,2018-12-31
54403055,0,5,64031,0.2,2017-01-01,2018-12-31
54403055,0,6,90000,28,2017-01-01,2018-12-31
54403056,0,1,64581,85,2017-01-01,2018-12-31
54403056,0,2,64582,43,2017-01-01,2018-12-31
54403056,0,3,64138,30,2017-01-01,2018-12-31
54403056,0,4,10134,14,2017-01-01,2018-12-31
54403056,0,5,64031,0.2,2017-01-01,2018-12-31
54403056,0,6,90000,35,2017-01-01,2018-12-31
54403057,0,1,64581,85,2017-01-01,2018-12-31
54403057,0,2,64582,43,2017-01-01,2018-12-31
54403057,0,3,64138,30,2017-01-01,2018-12-31
54403057,0,4,10134,8,2017-01-01,2018-12-31
54403057,0,5,64031,0.2,2017-01-01,2018-12-31
54403057,0,6,90000,28,2017-01-01,2018-12-31
54403058,0,1,64581,85,2017-01-01,2018-12-31
54403058,0,2,64582,43,2017-01-01,2018-12-31
54403058,0,3,64138,30,2017-01-01,2018-12-31
54403058,0,4,10134,14,2017-01-01,2018-12-31
54403058,0,5,64031,0.2,2017-01-01,2018-12-31
54403058,0,6,90000,35,2017-01-01,2018-12-31
54403059,0,1,64581,85,2017-01-01,2018-12-31
54403059,0,2,64582,43,2017-01-01,2018-12-31
54403059,0,3,64138,30,2017-01-01,2018-12-31
54403059,0,4,10134,14,2017-01-01,2018-12-31
54403059,0,5,64031,0.2,2017-01-01,2018-12-31
54403059,0,6,90000,35,2017-01-01,2018-12-31
54403061,0,1,64581,85,2017-01-01,2018-12-31
54403061,0,2,64582,43,2017-01-01,2018-12-31
54403061,0,3,64138,30,2017-01-01,2018-12-31
54403061,0,4,10134,8,2017-01-01,2018-12-31
54403061,0,5,64031,0.2,2017-01-01,2018-12-31
54403061,0,6,90000,28,2017-01-01,2018-12-31
54403062,0,1,64581,85,2017-01-01,2018-12-31
54403062,0,2,64582,43,2017-01-01,2018-12-31
54403062,0,3,64138,30,2017-01-01,2018-12-31
54403062,0,4,10134,11,2017-01-01,2018-12-31
54403062,0,5,64031,0.2,2017-01-01,2018-12-31
54403062,0,6,90000,28,2017-01-01,2018-12-31
54403080,0,1,10205,14,2017-01-01,2018-12-31
54403080,0,2,64578,28,2017-01-01,2018-12-31
54403080,0,3,64579,57,2017-01-01,2018-12-31
54403080,0,4,64541,85,2017-01-01,2018-12-31
54403080,0,5,64583,57,2017-01-01,2018-12-31
54403080,0,6,64031,0.2,2017-01-01,2018-12-31
54403080,0,7,90000,35,2017-01-01,2018-12-31
54403081,0,1,10205,11,2017-01-01,2018-12-31
54403081,0,2,64578,28,2017-01-01,2018-12-31
54403081,0,3,64579,57,2017-01-01,2018-12-31
54403081,0,4,64541,85,2017-01-01,2018-12-31
54403081,0,5,64583,57,2017-01-01,2018-12-31
54403081,0,6,64031,0.2,2017-01-01,2018-12-31
54403081,0,7,90000,28,2017-01-01,2018-12-31
54403082,0,1,10205,8,2017-01-01,2018-12-31
54403082,0,2,64578,28,2017-01-01,2018-12-31
54403082,0,3,64579,57,2017-01-01,2018-12-31
54403082,0,4,64541,85,2017-01-01,2018-12-31
54403082,0,5,64583,57,2017-01-01,2018-12-31
54403082,0,6,64031,0.2,2017-01-01,2018-12-31
54403082,0,7,90000,28,2017-01-01,2018-12-31
54403083,0,1,10205,11,2017-01-01,2018-12-31
54403083,0,2,64578,28,2017-01-01,2018-12-31
54403083,0,3,64579,57,2017-01-01,2018-12-31
54403083,0,4,64541,85,2017-01-01,2018-12-31
54403083,0,5,64583,57,2017-01-01,2018-12-31
54403083,0,6,64031,0.2,2017-01-01,2018-12-31
54403083,0,7,90000,28,2017-01-01,2018-12-31
54403084,0,1,10205,11,2017-01-01,2018-12-31
54403084,0,2,64578,28,2017-01-01,2018-12-31
54403084,0,3,64579,57,2017-01-01,2018-12-31
